segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,seg_length_m,pre_NDVI,pre_LSWI,pre_NDWI,pre_slope,pre_aspect,pre_TWI,base_NDVI,base_LSWI,base_NDWI,NDVI_anomaly,LSWI_anomaly,NDWI_anomaly,S1_VV,S1_VH,S1_ratio,S1_flood_proxy,rain_1d,rain_3d,rain_7d,rain_30d,rain_1d_anom,rain_30d_anom,canal_type_encoded,label,OT_risk,SP_risk,SL_risk,V_score_physical,cv_group,V_score_ml,V_score_final,alert_tier
control_Godavari_001,control_Godavari,none,Goutami Left Bank,16.729298011924474,82.21252804844023,200.0,0.406328228194009,0.1398984721192223,-0.4066863030455275,2.1336908730733906,156.1681403101898,3.6258351334793377,,,,0.0,0.0,0.0,-8.105400167264316,-16.826468980046094,8.721068812781782,0.0054735124924873,0.0,0.0,25.08,96.87,0.0,0.0,0,0,0.10018333107906474,0.34203320318856356,0.5023229330703666,0.2853656868152148,Budameru,0.060852263,0.1731089749690059,GREEN
control_Godavari_016,control_Godavari,none,Goutami Left Bank,16.73055446684783,82.18497045281553,200.0,0.3409039752550381,0.2155271553382906,-0.3951465630635868,3.968413426708523,145.94397488529336,2.830570248743956,,,,0.0,0.0,0.0,-8.408316527344326,-15.421893221663169,7.013576694318855,0.0083499688754373,0.0,0.0,25.08,101.55,0.0,0.0,0,0,0.10094647591199639,0.44136850367097036,0.4312616992768602,0.3026729914688532,Budameru,0.060852263,0.1817626272958251,GREEN
control_Godavari_031,control_Godavari,none,Goutami Left Bank,16.72681700847165,82.157715709299,200.0,0.5381348739900391,0.349580764924175,-0.5253900293315977,2.480367061096353,156.5672542864042,3.4278898752939946,,,,0.0,0.0,0.0,-7.5964049379234,-15.053278115667377,7.456873177743975,0.0003006033538745,0.0,0.0,25.08,104.99,0.0,0.0,0,0,0.09881092060075646,0.5733681135521489,0.48278649966726517,0.360899832900371,Budameru,0.060852263,0.210876048011584,GREEN
control_Godavari_046,control_Godavari,none,Goutami Left Bank,16.72182262064891,82.13135009210684,200.0,0.2594437968410501,0.268125255091991,-0.2716437065020475,3.316905831763058,143.6024544619993,3.2697413202883974,,,,0.0,0.0,0.0,-12.91772686182862,-19.91384462782376,6.9961177659951375,0.2208770687101551,0.0,0.0,25.08,104.63,0.0,0.0,0,0,0.15733146372484116,0.4056322405220927,0.4765837342328518,0.32404980323088184,Budameru,0.060852263,0.19245103317683943,GREEN
control_Godavari_061,control_Godavari,none,Goutami Left Bank,16.731302292823777,82.1059661034874,200.0,0.3710364765314635,0.2329876722617324,-0.3698841586914096,1.874498816482296,145.28964784309937,3.553904465226078,,,,0.0,0.0,0.0,-10.228744196893649,-17.383218227437474,7.154474030543842,0.0244075218959299,0.0,0.0,21.16,106.05,0.0,0.0,0,0,0.10520666170509627,0.4229886930540731,0.4887491885659774,0.31231600439245844,Budameru,0.060852263,0.18658413375762772,GREEN
control_Godavari_076,control_Godavari,none,Goutami Left Bank,16.720871250989216,82.08326388111811,200.0,0.4496480538055445,0.2843182231649368,-0.4282848217542202,3.6956311618016624,202.66668277595207,3.005250933261813,,,,0.0,0.0,0.0,-9.04652959265179,-15.934569810482705,6.888040217830928,0.0199227136109918,0.0,0.0,21.16,105.28,0.0,0.0,0,0,0.10401680939597503,0.4970729457410944,0.4490592226431979,0.32784706042857253,Budameru,0.060852263,0.19434966177568477,GREEN
control_Godavari_091,control_Godavari,none,Goutami Left Bank,16.710085269877318,82.0603441169012,200.0,0.3864169506236998,0.2491475537873004,-0.3983561622071888,2.4622445528769505,155.91279771969656,3.530572764679262,,,,0.0,0.0,0.0,-9.67737335938926,-16.636916486677976,6.959543127288726,0.0862590994008889,0.0,0.0,21.16,104.62,0.0,0.0,0,0,0.12161633579623365,0.4510199058750208,0.4956392122268353,0.33041330443145955,Budameru,0.060852263,0.19563278377712828,GREEN
control_Godavari_106,control_Godavari,none,Goutami Left Bank,16.697589793091634,82.03860778503638,200.0,0.1036820016457617,0.1931078280808115,-0.1660860150169721,4.755859469385783,195.5328371913208,2.762465872853006,,,,0.0,0.0,0.0,-12.723780702293894,-20.364511846518383,7.640731144224483,0.3769214255045084,0.0,0.0,21.16,104.17,0.0,0.0,0,0,0.19873116834112514,0.3281322445151042,0.43577158631766477,0.3032816494961527,Budameru,0.060852263,0.18206695630947486,GREEN
control_Godavari_121,control_Godavari,none,Goutami Left Bank,16.715329409229174,82.0187442629642,200.0,0.3733196793558158,0.3056589188166695,-0.3591477980224227,3.0312515094430763,182.2584166545912,3.372835304586284,,,,0.0,0.0,0.0,-13.782130696892304,-19.722462893944023,5.940332197051716,0.3146585957455944,0.0,0.0,21.16,105.8,0.0,0.0,0,0,0.18221238603110512,0.44442659141024066,0.4849920763671414,0.34968228049781164,Budameru,0.060852263,0.20526727181030432,GREEN
control_Godavari_136,control_Godavari,none,Goutami Left Bank,16.722422036196622,81.99510220448687,200.0,0.4850888189200722,0.2988952191542813,-0.4619115214088205,3.376558724021266,165.8512808119864,3.286282865068286,,,,0.0,0.0,0.0,-10.070450045617475,-16.470852284338694,6.400402238721222,0.0642737538104847,0.0,0.0,21.16,106.63,0.0,0.0,0,0,0.11578346345129416,0.5010896363458418,0.47970602483373254,0.3416212643099954,Budameru,0.060852263,0.2012367637163962,GREEN
control_Godavari_151,control_Godavari,none,Goutami Left Bank,16.72583737963966,81.96825985582731,200.0,0.3225726793587612,0.2941271904653496,-0.337973725038791,3.864334718330273,143.2099236641222,3.25097986803038,,,,0.0,0.0,0.0,-12.216841572994166,-18.62199678198221,6.405155208988049,0.186932537723497,0.0,0.0,21.16,107.1,0.0,0.0,0,0,0.14832573237347968,0.45588650219858046,0.48338166810707306,0.3397359857456633,Budameru,0.060852263,0.20029412443423017,GREEN
control_Godavari_166,control_Godavari,none,Goutami Left Bank,16.735169306518998,81.94307505028848,200.0,0.4713955642510493,0.3070185295998451,-0.4441356841246467,2.382021929189006,140.59662850794567,3.393048916894281,,,,0.0,0.0,0.0,-10.039459140278332,-16.783821965552256,6.744362825273929,0.0465875179802056,0.0,0.0,21.16,107.04,0.0,0.0,0,0,0.11109117624405829,0.5028132206606326,0.47666900852807376,0.33958834986086317,Budameru,0.060852263,0.2002203064918301,GREEN
control_Godavari_181,control_Godavari,none,Goutami Left Bank,16.739838254406614,81.91724465828406,200.0,0.240473781015632,0.2026597686346465,-0.2975536354709143,3.906239427770528,183.99173553719004,3.348076204123817,,,,0.0,0.0,0.0,-11.860251884226852,-19.166807243867503,7.306555359640655,0.3149138060582641,0.0,0.0,21.16,106.76,0.0,0.0,0,0,0.1822800951862236,0.36163951691549984,0.49652756477185606,0.3236177601878784,Budameru,0.060852263,0.1922350116553377,GREEN
control_Godavari_196,control_Godavari,none,Goutami Left Bank,16.759372974619463,81.89950614877945,200.0,0.504745401952641,0.29085912189898,-0.4923036047365026,4.260640610657518,150.27465094932117,2.752675036165161,,,,0.0,0.0,0.0,-10.13014042671672,-16.966897777152234,6.836757350435504,0.042426713592858,0.0,0.0,21.16,106.43,0.0,0.0,0,0,0.10998728452928555,0.48410766399640803,0.426192704433675,0.3199807723188758,Budameru,0.060852263,0.1904165177208364,GREEN
control_Godavari_211,control_Godavari,none,Goutami Left Bank,16.776371105756652,81.87781040201192,200.0,0.5203897354397383,0.2999830100670838,-0.5150771976065648,2.980200888545491,137.28090593007536,3.228811423787795,,,,0.0,0.0,0.0,-9.470667790741524,-16.52273200238829,7.0520642116467664,0.0028756598995665,0.0,0.0,21.16,107.58,0.0,0.0,0,0,0.09949410186121288,0.5017690360635676,0.46567935012615874,0.33183664089827347,Budameru,0.060852263,0.19634445201053524,GREEN
control_Godavari_226,control_Godavari,none,Goutami Left Bank,16.795307841178552,81.85814848693379,200.0,0.5751794439041857,0.2999477353539992,-0.527753788066402,1.871891448162635,117.38852672750978,3.7086834232756,,,,0.0,0.0,0.0,-8.721050147870198,-15.74869315502995,7.027643007159744,0.0023820764839692,0.0,0.0,27.66,109.99,0.0,0.0,0,0,0.09936315058537691,0.5182770294830419,0.5085380658221348,0.3482767370087491,Budameru,0.060852263,0.20456450006577306,GREEN
control_Godavari_241,control_Godavari,none,Goutami Left Bank,16.820051340136303,81.84987415779467,200.0,0.6258283979294883,0.286433195838674,-0.5738146288684507,1.4891593027186252,160.41832053696464,3.828754010264507,,,,0.0,0.0,0.0,-9.192704015511271,-15.741362644423898,6.548658628912617,0.0,0.0,0.0,27.66,112.46,0.0,0.0,0,0,0.09873116834112512,0.5078336856075544,0.5174898974228216,0.3466067316547995,Budameru,0.060852263,0.20372949738879825,GREEN
control_Godavari_256,control_Godavari,none,Goutami Left Bank,16.843017670007566,81.83620506073474,200.0,0.3623810165208808,0.1821073471689345,-0.3710256727711213,1.8875688206317016,164.50589201197727,3.70221747225668,,,,0.0,0.0,0.0,-9.2048278400945,-15.996148096994064,6.79132025689958,0.0,0.0,0.0,27.66,114.19,0.0,0.0,0,0,0.09873116834112512,0.4088690983182404,0.5079730739079273,0.309589920224816,Budameru,0.060852263,0.18522109167380651,GREEN
control_Godavari_271,control_Godavari,none,Goutami Left Bank,16.86466625740915,81.81959525208444,200.0,0.4785441270788046,0.2477496734763315,-0.4668127355391309,1.8525294458389656,173.82776597798804,3.828743204321457,,,,0.0,0.0,0.0,-9.682919409753747,-16.27953601718682,6.596616607433065,0.0081321746593713,0.0,0.0,27.66,116.2,0.0,0.0,0,0,0.10088869351987727,0.4648573362363688,0.5235965429022366,0.33395468081623914,Budameru,0.060852263,0.19740347196951807,GREEN
control_Godavari_286,control_Godavari,none,Goutami Left Bank,16.886266438313502,81.80295766874407,200.0,0.547398555516666,0.2475425725222596,-0.5422977819029206,2.3600733661550337,218.08625349937253,3.2985548737709136,,,,0.0,0.0,0.0,-9.16118154156292,-15.732062136944672,6.5708805953817455,0.0,0.0,0.0,81.79,119.21,0.0,0.0,0,0,0.09873116834112512,0.4772995287615163,0.4641920090460566,0.32259530466449493,Budameru,0.060852263,0.19172378389364597,GREEN
control_Pennar_001,control_Pennar,none,Pennar Right Bank,14.47411229953001,79.85989087411173,200.0,0.3678291920225059,0.1398307195147524,-0.3760791129049151,2.51142578125,156.00209960937502,3.3193480957375896,,,,0.0,0.0,0.0,-10.826466719934448,-17.65494556047511,6.828478840540664,0.1373957971517888,0.0,0.0,0.0,295.57,0.0,0.0,0,0,0.1351832742323954,0.4680635262722343,0.46940050410819045,0.3352456699152878,Annamayya,0.060852263,0.1980489665190424,AMBER
control_Pennar_004,control_Pennar,none,Pennar Right Bank,14.471861364652764,79.8646120382253,200.0,0.3385093584588282,-0.0020734384172953,-0.3890641870948224,2.333430999121008,152.60655337435296,3.413114645686892,,,,0.0,0.0,0.0,-8.818513019361266,-16.20463537378159,7.386122354420313,0.0,0.0,0.0,0.0,297.21,0.0,0.0,0,0,0.09873116834112512,0.36734225552105604,0.47842336028725174,0.28766809684063255,Annamayya,0.060852263,0.17426017998171478,AMBER
control_Pennar_007,control_Pennar,none,Pennar Right Bank,14.471469798369371,79.8700647397772,200.0,0.5142767008168341,0.128355033110485,-0.4879565283858731,1.944254445964432,127.828415086965,3.664012483367912,,,,0.0,0.0,0.0,-8.160425703672185,-15.019904632052134,6.8594789283799535,0.0,0.0,0.0,0.0,299.56,0.0,0.0,0,0,0.09873116834112512,0.5108748969918854,0.5040305027811234,0.34430630697889075,Annamayya,0.060852263,0.20257928505084388,AMBER
control_Pennar_010,control_Pennar,none,Pennar Right Bank,14.472330683936232,79.87533334329436,200.0,0.4205885637011525,0.1473795305418191,-0.4097312496807995,2.109033203124999,137.970751953125,3.513284060822266,,,,0.0,0.0,0.0,-9.62247858732223,-16.081479556248933,6.459000968926711,0.0,0.0,0.0,0.0,302.16,0.0,0.0,0,0,0.09873116834112512,0.5097918889020472,0.487486645574868,0.3397912898458836,Annamayya,0.060852263,0.2003217764843403,AMBER
control_Pennar_013,control_Pennar,none,Pennar Right Bank,14.472636982038846,79.88081202941021,200.0,0.3839417419076541,0.1623531035710048,-0.3724601536923676,1.3638761355865978,146.12376672853372,4.047592517631344,,,,0.0,0.0,0.0,-9.20421764536428,-15.845466480053489,6.6412488346892085,0.0,0.0,0.0,0.0,305.02,0.0,0.0,0,0,0.09873116834112512,0.5300348152800903,0.5434249827346411,0.36086089836814195,Annamayya,0.060852263,0.21085658074546948,AMBER
control_Pennar_016,control_Pennar,none,Pennar Right Bank,14.474532459116558,79.88569775710583,200.0,0.4818253651063501,0.1810573864807194,-0.4539043573172945,1.44887390688358,129.1215496604622,3.948606387942249,,,,0.0,0.0,0.0,-8.68648774142068,-15.128206032460726,6.441718291040032,0.0,0.0,0.0,0.0,308.3,0.0,0.0,0,0,0.09873116834112512,0.5631997390783348,0.5321700892714913,0.36965489833174003,Annamayya,0.060852263,0.21525358072726852,AMBER
control_Pennar_019,control_Pennar,none,Pennar Right Bank,14.475160958137682,79.8911620060476,200.0,0.3338793697722208,0.1702707619094211,-0.2718173809508561,2.0399453071589018,126.1779470651431,3.833711972989347,,,,0.0,0.0,0.0,-11.712793231996592,-18.778431343247547,7.065638111250976,0.242034207327661,0.0,0.0,0.0,311.33,0.0,0.0,0,0,0.16294460672651243,0.4856272977676823,0.5273835655333745,0.36699328829263744,Annamayya,0.060852263,0.21392277570771723,AMBER
control_Pennar_022,control_Pennar,none,Pennar Right Bank,14.473819834589731,79.89645982907162,200.0,0.5500960695457217,0.1843436887634766,-0.4903632663896305,1.9354334554334556,161.03482295482294,3.6585046585110113,,,,0.0,0.0,0.0,-8.80128184352187,-14.927018165711406,6.125736322189519,0.0,0.0,0.0,0.0,312.89,0.0,0.0,0,0,0.09873116834112512,0.5733331943195461,0.5031764784899917,0.3659532049707891,Annamayya,0.060852263,0.21340273404679305,AMBER
control_Pennar_025,control_Pennar,none,Pennar Right Bank,14.471599032439808,79.90133255368748,200.0,0.4839370771665824,0.1662868971607889,-0.4556432855861147,1.4597420363494231,147.44606214578852,3.879987417224048,,,,0.0,0.0,0.0,-7.342512257754542,-15.325000857651826,7.98248859989728,0.0,0.0,0.0,0.0,313.83,0.0,0.0,0,0,0.09873116834112512,0.5498870649122133,0.5235602380856189,0.3628429995771294,Annamayya,0.060852263,0.2118476313499632,AMBER
control_Pennar_028,control_Pennar,none,Pennar Right Bank,14.470504610726474,79.90678244732341,200.0,0.2813755047910788,0.1237620699265491,-0.2588906979567022,1.5933668734430717,136.87012162360182,3.8280077793636735,,,,0.0,0.0,0.0,-7.917813627477228,-15.783885612847502,7.866071985370263,0.0,0.0,0.0,0.0,315.8,0.0,0.0,0,0,0.09873116834112512,0.5036543347961394,0.5191459442248463,0.3455579705713104,Annamayya,0.060852263,0.2032051168470537,AMBER
control_Pennar_031,control_Pennar,none,Pennar Right Bank,14.469330115479243,79.91221008057656,200.0,0.4602130743534414,0.1563186124949317,-0.419182895924257,1.453413419279227,142.79963863658563,3.93736169622056,,,,0.0,0.0,0.0,-9.11860440792228,-15.38956131278626,6.270956904863984,0.0,0.0,0.0,0.0,317.11,0.0,0.0,0,0,0.09873116834112512,0.5418863054641527,0.5308055495913586,0.36185406164674316,Annamayya,0.060852263,0.2113531623847701,AMBER
control_Pennar_034,control_Pennar,none,Pennar Right Bank,14.46770238419458,79.91751353841146,200.0,0.3847276942902877,0.1311262418653989,-0.3950614029852765,1.5081318681318685,134.5367032967033,3.932310162910959,,,,0.0,0.0,0.0,-8.868685893108857,-16.08397760265566,7.215291709546808,0.00145415084102,0.0,0.0,0.0,318.02,0.0,0.0,0,0,0.09911696515250926,0.5062239066033674,0.5310780516802995,0.34959466629225716,Annamayya,0.060852263,0.2052234647075271,AMBER
control_Pennar_037,control_Pennar,none,Pennar Right Bank,14.466411291388903,79.92278213704287,200.0,0.4842617860933093,0.2329156906362474,-0.4330412201580064,1.6330727894479729,165.04088910600885,3.769954893380849,,,,0.0,0.0,0.0,-9.062300158001646,-14.81405584168212,5.751755683680462,0.0,0.0,0.0,0.0,318.65,0.0,0.0,0,0,0.09873116834112512,0.6239911456798363,0.5123747309614552,0.38598305106475655,Annamayya,0.060852263,0.22341765709377678,AMBER
control_Pennar_040,control_Pennar,none,Pennar Right Bank,14.466656572711148,79.92829234228208,200.0,0.2040471377095428,0.2266195465215426,-0.1656168620478804,1.4412799218368344,100.18080117244746,4.025840691173859,,,,0.0,0.0,0.0,-9.062983896304374,-14.863481579274003,5.800497682969624,0.0,0.0,0.0,0.0,318.63,0.0,0.0,0,0,0.09873116834112512,0.617277828595355,0.5419389082304413,0.3910244344024346,Annamayya,0.060852263,0.22593834876261581,AMBER
control_Pennar_043,control_Pennar,none,Pennar Right Bank,14.46573927725385,79.93357479535845,200.0,0.3211113422017578,0.1683221164126909,-0.2748811106273089,1.9995114086089807,111.41564469634044,3.568385860686596,,,,0.0,0.0,0.0,-8.595855785933786,-14.913644786124728,6.317789000190949,0.0,0.0,0.0,0.0,318.3,0.0,0.0,0,0,0.09873116834112512,0.5628152150532811,0.49270615717659577,0.3596543318992474,Annamayya,0.060852263,0.2102532975110222,AMBER
control_Pennar_046,control_Pennar,none,Pennar Right Bank,14.463360978291533,79.93854225811492,200.0,0.3356593130365629,0.1173058578799251,-0.3044106488868721,1.3970114268971578,129.63228830940517,3.9606642658084543,,,,0.0,0.0,0.0,-8.995487054495264,-16.46565680313122,7.470169748635956,0.0014542455287376,0.0,0.0,0.0,317.15,0.0,0.0,0,0,0.09911699027385051,0.4856676355155563,0.5328433569298561,0.3428413077724489,Annamayya,0.060852263,0.20184678544762297,AMBER
control_Pennar_049,control_Pennar,none,Pennar Right Bank,14.462291726755211,79.94398618290704,200.0,0.1199757903270564,0.1898473808807918,-0.0792355108629937,1.84369353972362,140.83895698032134,3.719702375239765,,,,0.0,0.0,0.0,-7.667085523547265,-14.848283995615724,7.181198472068456,0.0149555024962014,0.0,0.0,0.0,316.42,0.0,0.0,0,0,0.10269897210186478,0.5823911106743231,0.5094759970036662,0.37228547682767554,Annamayya,0.060852263,0.21656886997523628,AMBER
control_Pennar_052,control_Pennar,none,Pennar Right Bank,14.46055869329686,79.94902568829973,200.0,0.3690782632941137,0.2000427753568356,-0.3738755502620423,2.0290180752320466,167.58588177821196,3.5107732557599034,,,,0.0,0.0,0.0,-8.050927044406645,-15.317639193218792,7.266712148812146,0.0,0.0,0.0,0.0,315.81,0.0,0.0,0,0,0.09873116834112512,0.582285362200905,0.48581991647050055,0.36474732322439196,Annamayya,0.060852263,0.2127997931735945,AMBER
control_Pennar_055,control_Pennar,none,Pennar Right Bank,14.458779915311643,79.95398763082665,200.0,0.4059532105033009,0.1515520599330384,-0.360682536940291,1.953115842938074,155.3339031060754,3.655546925230967,,,,0.0,0.0,0.0,-8.112829974818105,-14.834732732310236,6.72190275749213,0.0,0.0,0.0,0.0,315.06,0.0,0.0,0,0,0.09873116834112512,0.5466884109112495,0.5030947174848015,0.35660709052658773,Annamayya,0.060852263,0.20872967682469237,AMBER
control_Pennar_058,control_Pennar,none,Pennar Right Bank,14.458663020214498,79.95891746082353,200.0,0.4149845071458131,0.1819684497340923,-0.3573031975383208,1.2937612975719384,96.63056329083008,4.122802083373182,,,,0.0,0.0,0.0,-8.344035991059293,-14.984511823189626,6.6404758321303445,0.0,0.0,0.0,0.0,314.93,0.0,0.0,0,0,0.09873116834112512,0.5715196439724565,0.5518834232568323,0.3774951985410179,Annamayya,0.060852263,0.21917373083190744,AMBER
