segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,label,pre_NDVI,pre_LSWI,pre_NDWI,pre_slope,pre_aspect,pre_TWI,pre_rain_3d_mm,pre_rain_30d_mm,base_NDVI,base_LSWI,base_NDWI,base_slope,base_aspect,base_TWI,base_rain_3d_mm,base_rain_30d_mm
Budameru_Krishna_0042,Budameru_Krishna,overtopping,Krishna,16.599067947835696,80.54040355401456,1,0.20973194278161478,0.17158381865446176,-0.1685662183869527,3.956200145032633,150.61169929900896,3.0600858205275494,51.23769938935041,107.89159860858177,0.25853038355366575,0.16072551895385076,-0.23907242877783716,3.956200145032633,150.61169929900896,3.0600858205275494,0.9864843132163514,25.972208831451127
Budameru_Krishna_0043,Budameru_Krishna,overtopping,Krishna,16.59783624535879,80.539038037238,1,0.16012595812865388,0.13008339170701125,-0.13731023403049789,5.495892132225015,146.31533926155038,2.604778629545586,,,0.13190860753145428,0.13418381076282374,-0.12693042634948878,5.495892132225015,146.31533926155038,2.604778629545586,,
Budameru_Krishna_0044,Budameru_Krishna,overtopping,Krishna,16.59669495354362,80.53758394470591,1,0.17727915275023748,0.11370788973091038,-0.16303866118518998,4.1935608624190275,136.48583583099673,2.868081658200131,,,0.12162897186795288,0.11037514896245063,-0.12546969611544434,4.1935608624190275,136.48583583099673,2.868081658200131,,
Budameru_Krishna_0045,Budameru_Krishna,overtopping,Krishna,16.59555386030876,80.53612966832206,1,0.2713857607195529,0.15186562585547048,-0.2447916205091494,3.2807467234124856,146.8011800551336,3.0360338892505627,,,0.25304931151229954,0.15247971866204915,-0.25125444296416877,3.2807467234124856,146.8011800551336,3.0360338892505627,,
Budameru_Krishna_0046,Budameru_Krishna,overtopping,Krishna,16.594412757216144,80.53467540918999,1,0.37761127383264403,0.24134843821382815,-0.3269076460083535,4.1580169286577995,157.33557436517535,2.7300607126384406,,,0.3831393904815786,0.2513392158050617,-0.3564934609133723,4.1580169286577995,157.33557436517535,2.7300607126384406,,
Budameru_Krishna_0047,Budameru_Krishna,overtopping,Krishna,16.593352274358327,80.53316207730653,1,0.3635987290777097,0.23359521393602223,-0.3119391547616301,3.15201314708299,174.43955725264632,3.1223703386051294,,,0.3305542948585896,0.22214311162682823,-0.3149259888175506,3.15201314708299,174.43955725264632,3.1223703386051294,,
Budameru_Krishna_0048,Budameru_Krishna,overtopping,Krishna,16.592539048576175,80.53151563444155,1,0.3613919561375931,0.22816161946708247,-0.30247500270921823,2.272670146945089,186.11262567672085,3.3709213192819103,,,0.35953507925650857,0.2315561193126165,-0.32101885749745884,2.272670146945089,186.11262567672085,3.3709213192819103,,
Budameru_Krishna_0049,Budameru_Krishna,overtopping,Krishna,16.592045411693668,80.52973494289152,1,0.40539457727539613,0.2702648327936021,-0.3422252915762589,1.9721080872045245,169.64987673418082,3.5518363119406478,,,0.4024122003532626,0.2623286521854155,-0.35116834968768995,1.9721080872045245,169.64987673418082,3.5518363119406478,,
Budameru_Krishna_0050,Budameru_Krishna,overtopping,Krishna,16.59156877834162,80.52794558135074,1,0.4000658469161698,0.2652155759348966,-0.33895343114033727,2.133384883046589,174.26783297892916,3.6201920941058505,,,0.3620632534960109,0.2548773925503838,-0.33621294778921734,2.133384883046589,174.26783297892916,3.6201920941058505,,
Budameru_Krishna_0051,Budameru_Krishna,overtopping,Krishna,16.59072792251611,80.52632143675584,1,0.31282196944086876,0.1981182409343763,-0.2661369881187656,2.3234896085065246,183.69579507008214,3.460602426027597,,,0.2659281411699307,0.17555935798190833,-0.2608027043955518,2.3234896085065246,183.69579507008214,3.460602426027597,,
Budameru_Krishna_0052,Budameru_Krishna,overtopping,Krishna,16.58964542809705,80.52482061575718,1,0.27073928457880503,0.18110918596455466,-0.22855043721985244,2.368166658610856,177.62477645125432,3.3842946276805437,,,0.2243879720391164,0.16169277707710117,-0.21419225035577857,2.368166658610856,177.62477645125432,3.3842946276805437,,
