segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,seg_length_m,pre_NDVI,pre_LSWI,pre_NDWI,pre_slope,pre_aspect,pre_TWI,base_NDVI,base_LSWI,base_NDWI,NDVI_anomaly,LSWI_anomaly,NDWI_anomaly,S1_VV,S1_VH,S1_ratio,S1_flood_proxy,rain_1d,rain_3d,rain_7d,rain_30d,rain_1d_anom,rain_30d_anom,canal_type_encoded,label
Budameru_Krishna_0058,Budameru_Krishna,overtopping,Krishna,16.581978559077633,80.52225215062936,200.0,0.44279815784257665,0.2590517869597252,-0.3721773496825232,2.3471805783924946,183.41933455846788,3.32726935522426,0.4769435225063784,0.24873469567356654,-0.4272535552037126,-0.03414536466380175,0.010317091286158653,0.055076205521189414,-9.949867931363908,-15.699024389289047,5.7491564579251335,0.12315524908165235,143.64,169.95,170.31,253.06,143.64,145.44,1,1
Budameru_Krishna_0059,Budameru_Krishna,overtopping,Krishna,16.580354619795422,80.52274743625102,200.0,0.43861105617280505,0.2656537186369102,-0.3730194305016044,2.471091559508846,182.60069612298176,3.2841752842682155,0.5066701075501142,0.25347842808549736,-0.4486245299586771,-0.06805905137730917,0.01217529055141281,0.07560509945707267,-9.912335427685864,-15.682782371549774,5.770446943863895,0.06463739474136451,143.64,169.95,170.31,253.31,143.64,145.60000000000002,1,1
Budameru_Krishna_0060,Budameru_Krishna,overtopping,Krishna,16.578729018864447,80.52349372741318,200.0,0.44428903118040414,0.27618024376874506,-0.3802607871312138,3.1141669486200394,164.66358934699596,3.0463927103709167,0.5255367038224077,0.2696703384608038,-0.46139596612133954,-0.08124767264200355,0.006509905307941266,0.08113517899012573,-9.808347997091085,-15.91687596334322,6.108527966252143,0.08027330740637285,143.64,169.95,170.31,253.51,143.64,145.70999999999998,1,1
Budameru_Krishna_0061,Budameru_Krishna,overtopping,Krishna,16.577289841973002,80.52314023410518,200.0,0.352914845679416,0.23681643828324153,-0.3176445173424261,3.942609872842431,175.31421940724263,2.871071617817905,0.38869063275529586,0.23727581106611148,-0.36388270718646704,-0.03577578707587986,-0.000459372782869949,0.04623818984404093,-11.25865314705579,-17.781958358637418,6.523305211581638,0.18886978942844862,143.64,169.95,170.31,253.49,143.64,145.68,1,1
Budameru_Krishna_0062,Budameru_Krishna,overtopping,Krishna,16.576687666286876,80.52165671936191,196.77682019100575,0.2005887852421353,0.2010724607238635,-0.1781614922438354,4.120769677045058,154.8118835815123,3.221648141744571,0.17855202695633468,0.20527390833914522,-0.17369230627835583,0.022036758285800623,-0.0042014476152817115,-0.004469185965479572,-13.057533933088731,-20.47497998482253,7.417446051733815,0.3481764844942081,143.64,169.95,170.31,253.6,143.64,145.85,1,1
Annamayya_Kadapa_0001,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.610248102215962,78.7315335672007,200.0,0.5041303182762328,0.29028627739153534,-0.4179316982360517,1.895504905071014,157.37424959734494,3.5540250828806186,0.6483683294079851,0.2821679637151411,-0.5627061929498393,-0.14423801113175228,0.008118313676394262,0.14477449471378756,-9.446767969942494,-15.969947733346508,6.5231797634040065,0.0,115.57,195.94,253.03,238.2,115.57,176.35,2,1
Annamayya_Kadapa_0002,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.611961306365718,78.73094356739472,200.0,0.6005042222827288,0.3345309978558255,-0.49768963847301334,1.9489019033674966,177.3882381649585,3.649468222257327,0.681439601008718,0.3092446334578925,-0.5914008664971591,-0.08093537872598922,0.025286364397933025,0.09371122802414572,-10.043170841571667,-16.790066776263124,6.746895934691461,0.0,115.57,195.94,253.03,238.0,115.57,176.02,2,1
Annamayya_Kadapa_0003,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.613674507472167,78.73035355664418,200.0,0.6477822757039825,0.33142182274251836,-0.5430241771416828,1.8349519301156607,148.45366258357328,3.6726141439828934,0.6679156463314104,0.30145649007100084,-0.5878520427161764,-0.020133370627427927,0.02996533267151752,0.044827865574493586,-10.590286413477479,-16.670346208952004,6.080059795474526,0.0,115.57,195.94,253.03,237.77,115.57,175.70000000000002,2,1
Annamayya_Kadapa_0004,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61539347009718,78.72978189266489,200.0,0.6499459843025848,0.3289140910135228,-0.5422234323739871,1.6840255746986184,129.93791790716963,3.8191264306850017,0.6674948502672754,0.31294540243638064,-0.5790956603675489,-0.01754886596469063,0.015968688577142176,0.036872227993561824,-10.425455571480551,-16.50549259261226,6.080037021131705,0.0,115.57,195.94,253.03,237.34,115.57,175.13,2,1
Annamayya_Kadapa_0005,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.617118875935136,78.7292307461029,200.0,0.587796700965324,0.3234316864245691,-0.498377891255044,1.5912152269399702,142.37920937042452,3.797031143617624,0.6080818423065332,0.31032333784040156,-0.5123300719028431,-0.02028514134120918,0.01310834858416754,0.013952180647799073,-10.115091724115551,-16.720401402450165,6.605309678334615,0.0,115.57,195.94,253.03,236.93,115.57,174.61,2,1
Annamayya_Kadapa_0006,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61884109334686,78.72866950453381,200.0,0.569355381424232,0.3300060383665953,-0.469229967893239,1.5869543989844743,126.7110145493604,3.7708234255848545,0.4953089424672191,0.2610841432484593,-0.42825058152583445,0.0740464389570129,0.06892189511813601,-0.04097938636740456,-9.766568983249533,-16.638178946247255,6.8716099629977245,0.0,115.57,195.94,253.03,236.66,115.57,174.23,2,1
Annamayya_Kadapa_0007,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.620556032376928,78.7280851966363,200.0,0.5094606880077722,0.27844820196888825,-0.4174760487857559,1.6179643641689045,119.24535025628502,3.831608572329338,0.6299974561507452,0.31361857806686344,-0.5450242251087861,-0.12053676814297298,-0.03517037609797519,0.12754817632303023,-9.268910682496589,-15.569680595883002,6.300769913386413,0.0,115.57,195.94,253.03,236.45,115.57,173.92999999999998,2,1
Annamayya_Kadapa_0008,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.62226756003178,78.7274900769922,200.0,0.3837904829554951,0.20198133664280823,-0.30365461458107496,1.6776964372864818,129.488140556369,3.7551228451368868,0.5926799214839344,0.2777979570522066,-0.5061924264527976,-0.20888943852843933,-0.07581662040939838,0.20253781187172265,-9.183802439919617,-15.357672060946527,6.173869621026913,0.0,115.57,195.94,253.03,236.11,115.57,173.43,2,1
Annamayya_Kadapa_0009,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.623979040913245,78.72689481385649,200.0,0.33081582359946204,0.18940310549374853,-0.25587522317156813,1.3922401171303076,119.67486578818936,4.063355998193632,0.5556992926499554,0.23445165102464824,-0.4813656773975041,-0.2248834690504934,-0.04504854553089971,0.22549045422593594,-9.876382457335886,-17.220533055758473,7.344150598422592,0.0014099171402542187,115.57,195.94,253.03,235.92,115.57,173.14,2,1
Annamayya_Kadapa_0010,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.625690449795263,78.72629933074431,200.0,0.31038355101541165,0.15330780098562957,-0.24592001226553983,1.7352438607625835,134.17404677049254,3.9980592079416954,0.45031979496016905,0.2030808563304355,-0.393473817591606,-0.1399362439447574,-0.04977305534480592,0.14755380532606616,-10.530365387542615,-17.424334858643107,6.893969471100488,0.053153192227619696,75.69,134.09,205.54,235.44,75.69,172.51999999999998,2,1
Annamayya_Kadapa_0011,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.627401830367349,78.72570376012668,200.0,0.3880522324702331,0.15869500837780656,-0.33615084805257184,1.5993555316863581,156.55248510887603,3.9336626979232174,0.4766783986289897,0.12892502346103976,-0.45334398066182885,-0.08862616615875657,0.0297699849167668,0.11719313260925701,-9.230382149994666,-16.29150575777329,7.061123607778614,0.0,75.69,134.09,205.54,234.99,75.69,171.96,2,1
Annamayya_Kadapa_0012,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.629013945518006,78.72516263835372,175.5064517401047,0.5019489380477534,0.21146864766356488,-0.44648918671134175,1.4860168871101567,158.30767729025328,3.8596494230491487,0.43259274268941356,0.08608143050355878,-0.4312724239771998,0.06935619535833987,0.12538721716000611,-0.015216762734141964,-8.390797141771667,-15.423851150171652,7.033054008399993,0.0,75.69,134.09,205.54,234.52,75.69,171.41000000000003,2,1
Rayalacheruvu_Tirupati_0001,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000003499387,79.88092364400342,200.0,0.3864441677584271,0.07487405660707999,-0.38568672095209094,3.530658294908272,236.6575591091926,2.8885126066895244,0.1852262602051447,0.0787603231720647,-0.17316776117090665,0.2012179075532824,-0.003886266564984711,-0.2125189597811843,-9.075336227419493,-16.012133175169907,6.936796947750415,0.0,0.23,2.01,8.73,437.59,0.23,162.01999999999998,3,1
Rayalacheruvu_Tirupati_0002,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000094815566,79.88277093284147,200.0,0.6972760739389297,0.3124401359095605,-0.5660712894358639,11.341198979591839,268.3450255102041,1.707902053194425,0.4037440032437501,0.2139006683486697,-0.3407375691625728,0.29353207069517956,0.0985394675608908,-0.22533372027329113,-9.527724558541573,-15.745951175347567,6.2182266168060165,0.0,0.23,2.01,8.73,438.45,0.23,162.44,3,1
Rayalacheruvu_Tirupati_0003,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000141082514,79.88461822278607,200.0,0.6936788054890722,0.30537241218762484,-0.5659895003015416,14.670591120922246,274.2596026490065,1.377377075381379,0.5715722051564012,0.26770792065988325,-0.47044197166025786,0.12210660033267107,0.037664491527741595,-0.09554752864128374,-9.390877739208838,-15.864202382071905,6.473324642863059,0.0,0.23,2.01,8.73,439.19,0.23,162.8,3,1
Rayalacheruvu_Tirupati_0004,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000173794695,79.88646551383519,200.0,0.7234775060454282,0.30672231745675027,-0.5988199532431069,12.303468917128702,153.38741965556156,1.639368274598111,0.45741999193464,0.20439951910493312,-0.37518252526126367,0.26605751411078815,0.10232279835181715,-0.22363742798184322,-6.7772044615445,-13.890148611558143,7.112944150013647,0.0,0.23,2.01,8.73,439.87,0.23,163.13,3,1
Rayalacheruvu_Tirupati_0005,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000192952102,79.8883128059868,200.0,0.7313227959189456,0.3127065791241678,-0.598973207117107,12.594800098111357,101.74280107922492,1.6057308862868813,0.5855636213909421,0.2637766929286403,-0.47568015235576727,0.14575917452800347,0.04892988619552752,-0.12329305476133973,-7.507108915792175,-14.193571697635385,6.686462781843214,0.0,0.23,2.01,8.73,440.61,0.23,163.5,3,1
Rayalacheruvu_Tirupati_0006,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000019855471,79.89016009923887,200.0,0.7291124193581974,0.3314536300039478,-0.6147670061314382,14.034925929559508,67.7880408123222,1.4588043162481374,0.5602314606438629,0.2526104969961843,-0.4600721424262566,0.1688809587143345,0.07884313300776347,-0.1546948637051816,-6.730225573995817,-13.951726228627386,7.221500654631565,0.0,0.23,2.01,8.73,441.3,0.23,163.82999999999998,3,1
Rayalacheruvu_Tirupati_0007,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000190602508,79.89200739358934,200.0,0.7138671217592623,0.3335419218007155,-0.6091194559171567,13.299303375196232,90.80960557299842,1.5517339878145568,0.49413488487410884,0.2710960638047984,-0.3978467649750876,0.21973223688515342,0.06244585799591712,-0.21127269094206907,-5.987965554827317,-13.568624792647586,7.580659237820265,0.0,0.23,2.01,8.73,442.01,0.23,164.18,3,1
Rayalacheruvu_Tirupati_0008,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000169095478,79.8938546890362,200.0,0.6880456375364811,0.322917884609857,-0.5500256934570409,7.722358481310711,131.23050132443845,2.192062321968339,0.5444259301432872,0.2922839837078365,-0.442709620740129,0.14361970739319385,0.030633900902020506,-0.1073160727169119,-6.5389139336516235,-13.902923864520861,7.364009930869246,0.0,0.23,2.01,8.73,442.73,0.23,164.53000000000003,3,1
Rayalacheruvu_Tirupati_0009,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000013403361,79.89570198557742,200.0,0.6991896830926476,0.32625011346785404,-0.5534341098659301,3.3278881530537157,151.63463330880552,3.0427549577758266,0.6347661435813309,0.2984863881900038,-0.5149606835422582,0.06442353951131674,0.02776372527785026,-0.0384734263236719,-7.109699966587438,-13.93000948023563,6.820309513648203,0.0,0.23,2.01,8.73,443.27,0.23,164.79999999999995,3,1
Rayalacheruvu_Tirupati_0010,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000085416873,79.89754928321094,200.0,0.7180683468036793,0.3278246292900343,-0.5638533794313095,2.215245756891985,172.9871480427744,3.4459535785751836,0.682096895242073,0.3122939913861014,-0.5403596949823152,0.035971451561606305,0.015530637903932887,-0.023493684448994356,-7.614710361731469,-14.057366920554974,6.4426565588235025,0.0,0.23,2.01,8.73,443.98,0.23,165.14000000000004,3,1
Rayalacheruvu_Tirupati_0011,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440156752868182,79.89923646614702,200.0,0.7033806646610482,0.30114978208672516,-0.5566353268242492,2.2141665849112138,142.72451682527222,3.4524628587609247,0.6915042420348784,0.2868376541139097,-0.5618964672560908,0.011876422626169836,0.014312127972815447,0.00526114043184156,-7.384378242920507,-13.987106570374715,6.602728327454202,0.0,0.23,2.01,8.73,444.33,0.23,165.31,3,1
Rayalacheruvu_Tirupati_0012,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.441217529398877,79.90000000380736,200.0,0.6954784570855526,0.29081182705584374,-0.5514535892998811,2.218809792474121,145.7527841828975,3.4383516675701755,0.6864176175947159,0.2701707897527538,-0.5586230860371456,0.009060839490836692,0.020641037303089915,0.007169496737264525,-7.585429062650077,-13.786026544018737,6.200597481368661,0.0,0.23,2.01,8.73,444.56,0.23,165.39999999999998,3,1
Rayalacheruvu_Tirupati_0013,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.443025693066398,79.9000000085509,200.0,0.7242275057345948,0.3209771222527972,-0.5685619858373333,2.1586047880690744,150.10002943485082,3.5215553449251455,0.7168159752066733,0.3049315023070985,-0.5768209405804073,0.007411530527921539,0.016045619945698697,0.008258954743074032,-7.454934398072963,-13.805845051038476,6.350910652965502,0.0,0.23,2.01,8.73,444.7,0.23,165.39,3,1
Rayalacheruvu_Tirupati_0014,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.444833856479535,79.9000000122058,200.0,0.731631183555221,0.3338508616536397,-0.5727534382626254,3.0016193139997056,154.6124932528583,3.1893775006471428,0.7289551782673481,0.31916725504484766,-0.5895783455262911,0.002676005287872929,0.014683606608792032,0.0168249072636657,-7.408369088334624,-14.031403263692274,6.6230341753576525,0.0,0.23,2.01,8.73,444.97,0.23,165.46000000000004,3,1
Rayalacheruvu_Tirupati_0015,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.446642019638245,79.90000001477203,200.0,0.7535990379144074,0.366283400404132,-0.5931172710234938,6.089834167402611,181.90947895201654,2.534687424718051,0.7511116476517419,0.34844707832583893,-0.6062606675890316,0.002487390262665534,0.017836322078293054,0.013143396565537868,-7.831208794207377,-14.412140297530161,6.580931503322791,0.0,0.23,2.01,8.73,445.07,0.23,165.42000000000002,3,1
Rayalacheruvu_Tirupati_0016,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.448450182542496,79.90000001624959,200.0,0.7388801186592796,0.3474339149711991,-0.5976692668576105,8.672356288012562,208.86467529919568,2.0022926002742483,0.7321474354627188,0.3264697506738366,-0.5983275516692435,0.00673268319656084,0.020964164297362475,0.000658284811632992,-7.876269703045237,-14.899213454523133,7.022943751477883,0.0,0.23,2.01,8.73,445.32,0.23,165.32999999999998,3,1
Rayalacheruvu_Tirupati_0017,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.450258345192255,79.90000001663847,200.0,0.7244065956380673,0.32098791977733543,-0.5967513696687333,10.743216055743659,181.32783747975853,1.7429705866022878,0.7078255852104864,0.30214073008908054,-0.5818919925652393,0.016581010427580867,0.018847189688254884,-0.014859377103494054,-7.634260492500427,-14.483149604853313,6.84888911235289,0.0,0.23,2.01,8.73,445.55,0.23,165.32,3,1
Rayalacheruvu_Tirupati_0018,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.452066507587492,79.90000001593866,200.0,0.7622689297486273,0.34326506951646973,-0.6385503479278078,10.937822054276882,163.31093880355303,1.7579070225755749,0.7046661427266313,0.3140158927089233,-0.5741117347860091,0.05760278702199595,0.029249176807546406,-0.06443861314179877,-7.176340971167394,-14.024097712605899,6.847756741438507,0.0,0.23,2.01,8.73,445.73,0.23,165.3,3,1
Rayalacheruvu_Tirupati_0019,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.453874669728172,79.90000001415011,200.0,0.7693010360524365,0.35348291262200193,-0.6282188463830493,11.732084171285628,77.5380389463874,1.7834785537017475,0.5819555333395267,0.29224672435553933,-0.4614301589067456,0.18734550271290984,0.0612361882664626,-0.16678868747630365,-7.294829044672041,-14.093384480658,6.798555435985957,0.0,0.23,2.01,8.73,445.92,0.23,165.28000000000003,3,1
Rayalacheruvu_Tirupati_0020,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.455682831614265,79.90000001127285,200.0,0.7961829723961499,0.374276027146497,-0.6534955581513361,12.239258387286641,151.90160878948404,1.6444638229487305,0.5769055322721246,0.29273879543625086,-0.47005193273468787,0.21927744012402528,0.08153723171024613,-0.18344362541664821,-7.34873693014836,-14.144196581190931,6.795459651042588,0.0,0.23,2.01,8.73,446.21,0.23,165.34999999999997,3,1
Rayalacheruvu_Tirupati_0021,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.45749099324573,79.90000000730683,200.0,0.7470086774243486,0.3187624086046018,-0.6305497345867157,10.750098154691795,171.17383195916761,1.7932375530306657,0.6770216131679911,0.29751270603440927,-0.5624770110977562,0.06998706425635748,0.02124970257019254,-0.06807272348895954,-7.5717258297926335,-14.541988792496682,6.970262962704051,0.0,0.23,2.01,8.73,446.4,0.23,165.32,3,1
Rayalacheruvu_Tirupati_0022,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.459197541142954,79.89989617712934,200.0,0.7599244019205205,0.31878836556924645,-0.6377593391156219,11.474592897783005,109.03315675887771,1.743150449825612,0.6734292241061939,0.2673429193602092,-0.5557541963932342,0.08649517781432658,0.05144544620903724,-0.08200514272238768,-6.2883214696780625,-12.924150151544683,6.635828681866617,0.0,0.23,2.01,8.73,446.81,0.23,165.3,3,1
Rayalacheruvu_Tirupati_0023,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000004245571,79.89886862217622,200.0,0.7554277838996448,0.31703924278838846,-0.6383090546894745,13.105513587756304,112.65495928578437,1.5545822365830897,0.6405148149078549,0.26005221158461717,-0.5308603983450918,0.11491296899178993,0.0569870312037713,-0.10744865634438272,-5.835593671259224,-12.63978581501628,6.804192143757056,0.0,0.23,2.01,8.73,446.72,0.23,165.21000000000004,3,1
Rayalacheruvu_Tirupati_0024,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000100837814,79.89702117046504,200.0,0.6993110326567917,0.2811486400044698,-0.604280839077084,16.817776033747,197.17010840241335,1.306138297061751,0.5460747922504979,0.24307286194289038,-0.45403424637070244,0.1532362404062938,0.03807577806157944,-0.15024659270638152,-6.780139268288308,-14.006286321357441,7.226147053069128,0.0,0.23,2.01,8.73,446.13,0.23,164.95,3,1
Rayalacheruvu_Tirupati_0025,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000014564414,79.89517371984472,200.0,0.7322453322555795,0.3154306598337572,-0.6158976057735226,15.243646354626634,178.8107153370621,1.4292838343593581,0.4014205063360838,0.2386746537332374,-0.3224246794108085,0.33082482591949575,0.07675600610051977,-0.2934729263627141,-7.398082541081161,-14.535909688363807,7.137827147282649,0.0,0.23,2.01,8.73,445.69,0.23,164.76,3,1
Rayalacheruvu_Tirupati_0026,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000017687471,79.89332627031727,200.0,0.7543078414105967,0.33049276698072605,-0.629858687008942,15.401893456293541,183.21269498675565,1.386223245167728,0.31696646271186074,0.21763836227956887,-0.2522530280462473,0.43734137869873596,0.11285440470115718,-0.3776056589626947,-8.095239340140195,-14.77913304713244,6.68389370699224,0.0,0.23,2.01,8.73,445.12,0.23,164.5,3,1
Rayalacheruvu_Tirupati_0027,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000194529544,79.89147882188476,200.0,0.7700109247496257,0.3469602930078425,-0.6357059356186465,16.865067686874625,205.53825779870513,1.2607559280654943,0.3738271106350392,0.24679109359440274,-0.3020694603975277,0.39618381411458653,0.10016919941343974,-0.33363647522111883,-7.533667687033865,-14.102302555544181,6.568634868510316,0.0,0.23,2.01,8.73,444.51,0.23,164.25,3,1
Rayalacheruvu_Tirupati_0028,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000019860865,79.88963137454921,200.0,0.770857729948269,0.35601653807567435,-0.630835987085373,16.00078489085112,211.47637969094927,1.380384277942403,0.6282397011805886,0.2803165075934622,-0.5252386511265138,0.14261802876768037,0.07570003048221213,-0.10559733595885923,-8.311562684705283,-15.156240982165809,6.844678297460519,0.0,0.23,2.01,8.73,444.02,0.23,164.06,3,1
Rayalacheruvu_Tirupati_0029,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000189112039,79.88778392831267,200.0,0.7597043072847788,0.3495168932071678,-0.6185623008502208,12.041251778093889,128.01240986903423,1.6603497804011018,0.7357236834377878,0.29548538803058044,-0.60104451103406,0.023980623846990956,0.054031505176587336,-0.01751778981616081,-7.632135771691722,-14.448925952969677,6.816790181277945,0.0,0.23,2.01,8.73,443.4,0.23,163.79999999999995,3,1
Rayalacheruvu_Tirupati_0030,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.46000016603974,79.88593648317715,200.0,0.7614872581428979,0.35651534344606445,-0.6258120121946862,13.057585716387894,117.84068278805121,1.63144777087192,0.7071830632527284,0.3146097253031726,-0.5734779723305948,0.054304194890169466,0.04190561814289184,-0.05233403986409135,-7.210317192353451,-14.16231699963829,6.951999807284828,0.0,0.23,2.01,8.73,442.76,0.23,163.53999999999996,3,1
Rayalacheruvu_Tirupati_0031,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000129391764,79.8840890391447,200.0,0.75233505564358,0.34171019474115216,-0.6188199291731301,15.80154019718448,146.5487810859862,1.3533987854309713,0.70937390009294,0.299046412893544,-0.5892348196160014,0.04296115555064006,0.04266378184760816,-0.029585109557128675,-7.10676306119192,-13.820045665516059,6.713282604324144,0.0,0.23,2.01,8.73,441.92,0.23,163.2,3,1
Rayalacheruvu_Tirupati_0032,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.460000079168122,79.88224159621734,200.0,0.7301321899986647,0.33545059452649184,-0.5959438788998113,19.092023937996675,63.817521828706006,1.106400589647315,0.6246329773505788,0.25763773935396445,-0.5237174263977681,0.10549921264808593,0.0778128551725274,-0.07222645250204318,-6.247837860995102,-13.079287380708065,6.831449519712964,0.0,0.23,2.01,8.73,441.3,0.23,162.93,3,1
Rayalacheruvu_Tirupati_0033,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.459740873643648,79.88065893767205,200.0,0.7036887358442614,0.3274073541785931,-0.5777631369931215,15.784018444030217,145.30462081820858,1.4488640247227533,0.6016746988370666,0.2500221495229741,-0.513033817066783,0.1020140370071948,0.07738520465561904,-0.06472931992633857,-7.411328725782014,-14.265534022632078,6.8542052968500595,0.0,0.23,2.01,8.73,440.62,0.23,162.66000000000003,3,1
Rayalacheruvu_Tirupati_0034,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.458577621876858,79.88000000447967,200.0,0.6982366659613277,0.32929385853780513,-0.5703744354954964,15.38162994946274,218.69898434816747,1.412692987571332,0.6641415870173918,0.2755686707463515,-0.5573056390964914,0.03409507894393593,0.05372518779145363,-0.013068796399004934,-8.562930262666594,-15.250415296886564,6.687485034219983,0.0,0.23,2.01,8.73,439.87,0.23,162.44,3,1
Rayalacheruvu_Tirupati_0035,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.456769472038783,79.88000000918399,200.0,0.6758769350460093,0.3204150126595429,-0.5527088871987689,14.528448106729446,219.48199921522462,1.3863965838991779,0.5779227773350644,0.24217467471334372,-0.4937205582250025,0.09795415771094496,0.0782403379461992,-0.05898832897376638,-8.520248296572055,-15.09868909256955,6.578440795997489,0.0,0.23,2.01,8.73,439.54,0.23,162.41000000000003,3,1
Rayalacheruvu_Tirupati_0036,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.454961321946241,79.88000001277976,200.0,0.642858217723582,0.2972022710981325,-0.5289559528802905,13.152774370799191,159.20281607221705,1.5803136621718032,0.68664236384877,0.2839839610512157,-0.5787289006960143,-0.043784146125187995,0.013218310046916815,0.049772947815723834,-8.2645236031358,-14.767215983938398,6.50269238080259,0.0,0.23,2.01,8.73,439.47,0.23,162.40000000000003,3,1
Rayalacheruvu_Tirupati_0037,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.45315317159927,79.880000015267,200.0,0.6393713934680162,0.3046601649995413,-0.5249404037853537,14.36132103248601,119.70610462263221,1.5054174805491212,0.6352863008062778,0.27905609216553257,-0.5273710069049969,0.004085092661738399,0.02560407283400873,0.002430603119643271,-7.98550124210473,-14.378730033944928,6.393228791840207,0.0,0.23,2.01,8.73,439.25,0.23,162.33999999999997,3,1
Rayalacheruvu_Tirupati_0038,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.451345020997904,79.88000001664574,200.0,0.6429260296878558,0.292683796211474,-0.5483078389386634,13.864662022956928,248.38977729814573,1.4674900888326956,0.5957921815505227,0.2513964241769827,-0.5041504254825225,0.04713384813733312,0.04128737203449129,-0.04415741345614088,-9.192868330908658,-15.792287569510231,6.599419238601583,0.0,0.23,2.01,8.73,438.85,0.23,162.18,3,1
Rayalacheruvu_Tirupati_0039,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.449536870142172,79.88000001691596,200.0,0.6831814231417017,0.3258594914206288,-0.5608821803112458,13.11588088112643,216.2626208114605,1.5385900936488655,0.6873035195435694,0.3023466107469958,-0.5715661260972703,-0.00412209640186767,0.023512880673632996,0.010683945786024496,-8.01956139821776,-14.666137606407853,6.646576208190094,0.0,0.23,2.01,8.73,438.5,0.23,162.07999999999998,3,1
Rayalacheruvu_Tirupati_0040,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.447728719032112,79.88000001607772,200.0,0.6743260398973966,0.34215085396595907,-0.5452142983624576,11.497006869479883,276.4320902845927,1.7376119550239308,0.6721979466042733,0.3116966839894156,-0.5506590778583793,0.0021280932931232455,0.030454169976543488,0.005444779495921703,-9.102256645396832,-15.1926827695211,6.0904261241242645,0.0,0.23,2.01,8.73,437.9,0.23,161.92999999999995,3,1
Rayalacheruvu_Tirupati_0041,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.445920567667757,79.88000001413101,200.0,0.7216906231124463,0.33822276273430085,-0.588850971675686,13.23600686779495,248.64096149129264,1.4763597717016337,0.6060791513058957,0.29573214736388614,-0.49746537296101917,0.11561147180655051,0.04249061537041471,-0.09138559871466684,-9.661409595964427,-15.762337664949191,6.100928068984773,0.0,0.23,2.01,8.73,437.47,0.23,161.89000000000004,3,1
